,BUILDING_BP1 길이옵셋,BUILDING_BP1 오픈/오버랩량 조정,BUILDING_Belt #1 - 길이,BUILDING_Belt #1 - 폭 ,BUILDING_Belt #2 - 길이,BUILDING_Belt #2 - 폭 ,BUILDING_Belt Offset,BUILDING_Belt 각도,BUILDING_Carcass #1 - 폭 ,BUILDING_Carcass #2 - 폭 ,BUILDING_Inner - 폭 ,BUILDING_PA - 길이,BUILDING_PA - 폭 ,BUILDING_Splice Lap-BP1-우,BUILDING_Splice Lap-BP1-좌,BUILDING_Splice Lap-BP1-중,BUILDING_Splice Lap-PA-우,BUILDING_Splice Lap-PA-좌,BUILDING_Splice Lap-PA-중,BUILDING_Splice Lap-벨트1-우,BUILDING_Splice Lap-벨트1-좌,BUILDING_Splice Lap-벨트1-중,BUILDING_Splice Lap-벨트2-우,BUILDING_Splice Lap-벨트2-좌,BUILDING_Splice Lap-벨트2-중,BUILDING_Splice Lap-트래드-우,BUILDING_Splice Lap-트래드-좌,BUILDING_Splice Lap-트래드-중,BUILDING_T/D 스티칭 압력 - Setting - 폭,BUILDING_Tread 길이 - 세팅,BUILDING_Tread 길이 - 실측,BUILDING_Tread 폭 - 세팅,BUILDING_Tread 폭 - 실측,BUILDING_WRK_DATE,BUILDING_멀티롤압력센-BP1-Ch1,BUILDING_멀티롤압력센-BP1-Ch2-우,BUILDING_멀티롤압력센-BP1-Ch2-좌,BUILDING_멀티롤압력센-BP1-Ch3-우,BUILDING_멀티롤압력센-BP1-Ch3-좌,BUILDING_멀티롤압력센-BP1-Ch4-우,BUILDING_멀티롤압력센-BP1-Ch4-좌,BUILDING_멀티롤압력센-BP1-Ch5-우,BUILDING_멀티롤압력센-BP1-Ch5-좌,BUILDING_멀티롤압력센-BP1-Ch6-우,BUILDING_멀티롤압력센-BP1-Ch6-좌,BUILDING_멀티롤압력센-BP1-Ch7-우,BUILDING_멀티롤압력센-BP1-Ch7-좌,BUILDING_재료길이-BP1 App CV,BUILDING_재료길이-BP1 FrontCV,BUILDING_재료길이-BP1 Mid CV,BUILDING_재료길이-BP1 Mid_우 CV,BUILDING_재료길이-BP1 컷팅 CV,BUILDING_재료길이-PA App CV,BUILDING_재료길이-PA 컷팅 CV,BUILDING_재료옵셋-BP1,BUILDING_재료옵셋-PA,gt_LWM_STD_WGT,gt_MRM_WGT,gt_STD_WGT,gt_UPM_STD_WGT
45901,100.0,86.0,1953.86,212.16,1958.53,198.56,4.7,27.0,621.02,441.6,403.39,1404.5,592.84,9.3,5.3,6.2,9.2,9.7,9.5,2.2,2.8,0.0,0.0,0.3,1.0,4.1,3.2,1.8,220.0,1983.0,1984.01,252.0,250.37,20230225,3.0,2.0,0.3,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.5,0.0,0.0,1969.5,1934.9,1404.5,1404.6,1405.5,656.0,1467.6,1415.0,1404.5,10.469,10.77,10.737,11.005
45902,100.0,86.0,1953.63,212.36,1958.53,199.41,4.7,27.0,621.11,441.6,401.86,1404.5,592.84,9.3,5.1,6.2,7.8,7.5,7.3,1.9,1.2,1.0,0.0,0.0,1.7,5.0,5.0,4.1,220.0,1983.0,1984.01,252.0,250.48,20230225,3.0,2.0,0.3,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.5,0.0,0.0,1969.7,1934.9,1405.5,1404.3,1405.5,581.0,1467.0,1415.0,1404.5,10.469,10.73,10.737,11.005
45903,100.0,86.0,1953.64,212.36,1959.24,199.41,4.7,27.0,621.16,441.6,402.37,1404.5,592.93,6.4,5.1,4.6,7.9,8.4,8.1,2.8,3.1,1.3,0.0,0.0,2.0,5.0,5.0,5.6,220.0,1983.0,1983.29,252.0,250.74,20230225,3.0,2.0,0.3,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.5,0.0,0.0,1969.7,1934.9,1405.5,1404.3,1405.3,573.3,1467.0,1415.0,1404.5,10.469,10.74,10.737,11.005
45904,100.0,86.0,1953.64,211.73,1959.24,198.58,4.7,27.0,621.16,441.6,401.86,1404.5,592.93,6.4,4.2,4.6,7.9,8.4,8.1,2.8,3.1,1.3,1.5,0.0,2.0,3.7,4.1,5.6,220.0,1983.0,1987.92,252.0,251.39,20230225,3.0,2.0,0.3,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.5,0.0,0.0,1990.2,1934.9,1404.9,1404.3,1405.1,1396.4,1463.3,1415.0,1404.5,10.469,10.82,10.737,11.005
45905,100.0,86.0,1952.81,212.34,1958.15,199.43,4.7,27.0,621.06,441.6,400.33,1404.5,593.27,6.2,3.9,4.6,7.8,7.9,7.7,2.2,2.2,1.3,1.5,0.0,1.7,2.2,3.2,3.7,220.0,1983.0,1987.92,252.0,251.39,20230225,3.0,2.0,0.3,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.5,0.0,0.0,1990.2,1934.9,1404.9,1405.2,1404.7,1394.6,1468.0,1415.0,1404.5,10.469,10.82,10.737,11.005
45906,100.0,86.0,1952.8,212.34,1958.74,199.43,4.7,27.0,620.94,441.6,400.84,1404.5,593.3,8.4,5.0,6.7,8.1,7.7,7.3,4.4,4.4,2.9,0.3,0.0,1.3,2.8,6.5,5.6,220.0,1983.0,1986.85,252.0,250.7,20230225,3.0,2.0,0.3,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.5,0.0,0.0,1967.2,1934.9,1404.9,1405.4,1405.5,1393.7,1468.0,1415.0,1404.5,10.469,10.81,10.737,11.005
45907,100.0,86.0,1952.74,211.95,1958.74,198.8,4.7,27.0,620.94,441.6,401.86,1404.5,593.3,8.4,5.0,6.7,8.1,7.5,7.3,4.4,4.4,2.9,0.0,0.0,1.3,0.4,0.9,1.3,220.0,1983.0,1985.79,252.0,250.83,20230225,3.0,2.0,0.3,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.5,0.0,0.0,1968.6,1934.9,1404.9,1405.4,1405.5,578.9,1463.7,1415.0,1404.5,10.469,10.8,10.737,11.005
45908,100.0,86.0,1952.74,212.7,1958.74,199.5,4.7,27.0,621.06,441.6,403.9,1404.5,593.4,6.8,5.1,6.0,7.6,8.8,8.2,3.1,2.8,1.7,0.0,0.0,1.3,1.8,1.8,2.8,220.0,1983.0,1987.92,252.0,250.88,20230225,3.0,2.0,0.3,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.5,0.0,0.0,1969.7,1934.9,1405.7,1405.2,1405.9,578.9,1463.7,1415.0,1404.5,10.469,10.89,10.737,11.005
45909,100.0,86.0,1954.76,212.7,1959.33,199.5,4.7,27.0,621.09,441.6,402.37,1404.5,593.43,7.3,5.9,6.6,7.6,8.8,8.2,3.1,2.8,1.7,0.0,0.0,0.0,1.8,1.8,2.8,220.0,1983.0,1989.7,252.0,251.06,20230225,3.0,2.0,0.3,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.5,0.0,0.0,1970.2,1934.9,1405.7,1405.7,1405.9,1394.3,1465.7,1415.0,1404.5,10.469,10.89,10.737,11.005
45910,100.0,86.0,1954.76,211.74,1959.33,198.72,4.7,27.0,621.13,441.6,403.39,1404.5,593.43,7.3,5.9,6.6,7.4,7.5,7.0,2.2,1.9,0.0,0.0,0.0,1.3,-0.5,0.7,0.7,220.0,1983.0,1989.7,252.0,251.06,20230225,2.5,2.0,0.3,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.5,0.0,0.0,1970.2,1936.7,1405.7,1405.7,1406.5,640.8,1465.7,1415.0,1404.5,10.469,10.87,10.737,11.005
45911,100.0,86.0,1954.04,211.75,1958.71,200.4,4.7,27.0,621.32,441.6,403.9,1404.5,593.3,6.8,5.0,5.0,7.4,7.5,7.0,2.2,3.4,1.7,0.0,0.0,1.3,0.9,1.8,2.2,220.0,1983.0,1988.28,252.0,251.18,20230225,2.5,2.0,0.3,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.5,0.0,0.0,1406.1,1936.7,1405.7,1405.7,1406.5,730.0,1467.3,1415.0,1404.5,10.469,10.94,10.737,11.005
45912,100.0,86.0,1954.04,212.14,1958.06,200.4,4.7,27.0,621.95,441.6,404.91,1404.5,592.88,6.0,5.0,4.8,9.7,9.9,6.8,2.2,3.4,1.7,0.0,0.0,1.7,0.9,1.8,2.2,220.0,1983.0,1988.28,252.0,251.18,20230225,2.5,2.0,0.3,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.5,0.0,0.0,1967.6,1934.9,1403.9,1404.5,1404.6,730.0,1467.9,1415.0,1404.5,10.469,10.94,10.737,11.005
45913,100.0,86.0,1954.04,212.14,1956.49,198.47,4.7,27.0,621.95,441.6,403.9,1404.5,592.88,6.2,3.2,3.7,9.7,9.9,10.6,5.7,3.4,2.0,1.5,0.0,2.0,0.7,1.1,1.1,220.0,1983.0,1988.63,252.0,251.05,20230225,2.5,2.0,0.3,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.5,0.0,0.0,1967.6,1934.9,1403.9,1404.5,1405.3,626.3,1477.7,1415.0,1404.5,10.469,10.92,10.737,11.005
45914,100.0,86.0,1954.04,212.26,1958.62,199.88,4.7,27.0,621.47,441.6,403.9,1404.5,592.86,6.2,4.4,3.9,7.8,8.8,10.2,5.7,3.4,2.3,1.5,0.0,2.0,1.1,1.1,1.1,220.0,1983.0,1988.63,252.0,251.04,20230225,2.5,2.0,0.3,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.5,0.0,0.0,1970.4,1934.9,1404.2,1404.2,1405.3,626.3,1477.7,1415.0,1404.5,10.469,10.82,10.737,11.005
45915,100.0,86.0,1953.45,212.26,1958.62,199.88,4.7,27.0,620.91,441.6,403.39,1404.5,592.85,9.5,4.4,6.3,7.8,8.8,9.3,3.8,3.1,2.3,0.0,0.0,1.3,1.1,4.1,2.2,220.0,1983.0,1987.21,252.0,251.04,20230225,2.5,2.0,0.3,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.5,0.0,0.0,1970.4,1936.7,1404.8,1406.1,1406.0,648.5,1466.3,1415.0,1404.5,10.469,10.82,10.737,11.005
45916,100.0,86.0,1953.45,211.71,1957.94,198.81,4.7,27.0,620.97,441.6,403.39,1404.5,592.85,9.5,4.2,6.3,6.3,8.2,9.3,0.3,2.5,0.4,0.0,0.0,0.7,2.8,4.1,2.2,220.0,1983.0,1986.5,252.0,251.08,20230225,2.5,2.0,0.3,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.5,0.0,0.0,1967.3,1936.7,1405.5,1406.1,1406.0,818.6,1468.5,1415.0,1404.5,10.469,10.81,10.737,11.005
45917,100.0,86.0,2083.52,211.71,1957.94,200.05,4.7,27.0,621.0,441.6,403.9,1404.5,593.29,9.1,5.3,5.5,8.8,7.5,8.1,99.9,99.9,99.9,0.0,0.0,1.3,2.8,3.7,3.7,220.0,1983.0,1986.5,252.0,251.19,20230225,2.5,2.0,0.3,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.5,0.0,0.0,1967.3,1934.9,1405.5,1406.4,1406.1,818.6,1468.5,1415.0,1404.5,10.469,10.8,10.737,11.005
45918,100.0,86.0,1951.38,211.59,1957.82,200.05,4.7,27.0,621.04,441.6,404.4,1404.5,593.29,9.1,5.3,5.5,8.8,5.4,6.6,5.0,1.5,0.0,0.0,0.0,0.7,1.3,3.7,3.7,220.0,1983.0,1985.43,252.0,251.19,20230225,2.5,2.0,0.3,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.5,0.0,0.0,1990.8,1934.9,1404.9,1406.4,1406.1,1394.6,1466.7,1415.0,1404.5,10.469,10.79,10.737,11.005
45919,100.0,86.0,1952.81,211.59,1957.82,199.1,4.7,27.0,621.06,441.6,403.9,1404.5,593.41,8.6,5.1,5.5,8.1,9.0,9.3,5.7,8.2,2.9,0.0,0.0,0.0,1.8,6.0,4.1,220.0,1983.0,1985.43,252.0,251.02,20230225,2.5,2.0,0.3,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.5,0.0,0.0,1990.8,1934.9,1405.2,1406.1,1405.6,1396.1,1467.0,1415.0,1404.5,10.469,10.79,10.737,11.005
45920,100.0,86.0,1952.78,212.21,1957.7,200.0,4.7,27.0,621.22,441.6,403.9,1404.5,593.41,8.6,5.1,5.5,8.3,9.0,9.5,5.7,8.2,2.9,0.0,1.5,0.0,1.8,6.0,4.1,220.0,1983.0,1985.43,252.0,250.91,20230225,2.5,2.0,0.3,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.5,0.0,0.0,1990.6,1934.9,1405.2,1406.1,1405.6,1396.7,1468.8,1415.0,1404.5,10.469,10.79,10.737,11.005
45921,100.0,86.0,1953.02,212.21,1958.77,200.0,4.7,27.0,621.22,441.6,403.9,1404.5,593.14,5.9,5.5,4.6,8.8,9.0,9.5,4.1,1.9,2.3,0.0,1.5,0.4,1.8,6.0,4.6,220.0,1983.0,1985.43,252.0,251.03,20230225,2.5,2.0,0.3,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.5,0.0,0.0,1990.6,1934.9,1404.8,1404.5,1405.2,605.3,1468.8,1415.0,1404.5,10.469,10.84,10.737,11.005
45922,100.0,86.0,1953.02,211.87,1958.77,198.69,4.7,27.0,621.11,441.6,403.9,1404.5,593.16,8.0,5.5,5.1,8.8,9.0,9.5,4.4,1.5,2.3,0.0,0.0,1.7,3.2,3.7,4.6,220.0,1983.0,1986.14,252.0,251.03,20230225,2.5,2.0,0.3,2.0,0.5,2.0,0.5,2.0,0.5,1.5,0.5,0.0,0.0,1965.2,1934.9,1404.9,1406.0,1405.2,781.0,1467.4,1415.0,1404.5,10.469,10.85,10.737,11.005
45923,100.0,86.0,1950.96,212.47,1953.91,199.38,4.7,27.0,621.11,441.6,403.39,1404.5,593.16,8.0,5.0,5.1,8.7,9.1,9.5,4.7,2.8,2.3,0.0,0.0,1.7,3.2,2.8,3.7,220.0,1983.0,1988.28,252.0,251.03,20230225,2.5,1.5,0.3,1.5,0.5,1.5,0.5,1.5,0.5,1.5,0.5,0.0,0.0,1968.1,1934.9,1404.9,1406.0,1405.2,781.3,1468.8,1415.0,1404.5,10.469,10.86,10.737,11.005
45924,100.0,86.0,1952.81,212.47,1958.03,199.38,4.7,27.0,621.02,441.6,403.9,1404.5,592.9,5.7,4.8,4.2,8.7,9.1,11.5,4.7,2.8,2.3,0.0,0.0,1.3,3.2,2.8,3.7,220.0,1983.0,1988.28,252.0,250.91,20230225,2.5,1.5,0.3,1.5,0.5,1.5,0.5,1.5,0.5,1.5,0.5,0.0,0.0,2127.9,1936.7,1405.1,1405.8,1405.3,781.3,1468.8,1415.0,1404.5,10.469,10.83,10.737,11.005
45925,100.0,86.0,1953.64,211.72,1958.03,198.74,4.7,27.0,621.1,441.6,403.9,1404.5,592.9,6.2,4.8,4.2,8.7,7.3,8.6,2.2,2.2,1.3,0.0,0.0,0.7,2.8,4.1,2.8,220.0,1983.0,1988.28,252.0,251.14,20230225,2.5,1.5,0.3,1.5,0.5,1.5,0.5,1.5,0.5,1.5,0.5,0.0,0.0,2127.9,1936.7,1405.5,1405.8,1405.3,634.6,1468.6,1415.0,1404.5,10.469,10.88,10.737,11.005
45926,100.0,86.0,1954.08,212.92,1957.55,199.34,4.7,27.0,621.1,441.6,403.9,1404.5,593.03,7.3,4.8,5.1,7.4,9.0,9.9,2.2,3.4,1.3,0.0,0.0,0.0,2.8,4.1,2.8,220.0,1983.0,1987.57,252.0,251.14,20230225,2.5,1.5,0.3,1.5,0.5,1.5,0.5,1.5,0.5,1.5,0.5,0.0,0.0,1991.8,1936.7,1405.5,1406.0,1406.1,1396.7,1478.3,1415.0,1404.5,10.469,10.9,10.737,11.005
45927,100.0,86.0,1954.08,212.92,1957.55,199.34,4.7,27.0,621.21,441.6,401.86,1404.5,593.03,7.3,5.9,5.8,7.4,9.0,9.9,3.8,3.4,1.3,0.0,0.0,0.0,2.2,1.8,2.2,220.0,1983.0,1987.57,252.0,251.0,20230225,2.5,1.5,0.3,1.5,0.5,1.5,0.5,1.5,0.5,1.5,0.5,0.0,0.0,1991.8,1934.9,1405.5,1406.0,1406.1,616.2,1478.3,1415.0,1404.5,10.469,10.9,10.737,11.005
45928,100.0,86.0,1953.57,212.18,1956.96,198.73,4.7,27.0,621.21,441.6,403.9,1404.5,593.08,6.2,5.9,5.8,8.3,9.3,9.0,4.7,3.8,3.2,0.0,0.0,0.7,0.4,0.1,1.3,220.0,1983.0,1987.57,252.0,250.76,20230225,2.5,1.5,0.3,1.5,0.5,1.5,0.5,1.5,0.5,1.5,0.5,0.0,0.0,1990.8,1934.9,1406.0,1406.9,1406.7,677.3,1469.8,1415.0,1404.5,10.469,10.9,10.737,11.005
45929,100.0,86.0,1953.57,212.69,1956.93,199.26,4.7,27.0,621.06,441.6,403.9,1404.5,593.19,6.2,4.6,4.7,8.7,9.3,10.6,4.7,3.8,3.2,0.0,1.2,1.3,1.1,1.8,1.3,220.0,1983.0,1986.14,252.0,250.61,20230225,2.5,1.5,0.3,1.5,0.5,1.5,0.5,1.5,0.5,1.5,0.5,0.0,0.0,1990.8,1934.9,1406.0,1406.9,1406.7,677.3,1469.8,1415.0,1404.5,10.469,10.93,10.737,11.005
45930,100.0,86.0,1953.25,212.69,1958.41,199.26,4.7,27.0,621.06,441.6,404.91,1404.5,593.24,6.9,4.6,5.2,8.7,8.2,9.3,2.5,3.4,1.0,0.0,1.2,1.3,2.8,3.7,2.2,220.0,1983.0,1986.14,252.0,250.69,20230225,2.5,1.5,0.3,1.5,0.5,1.5,0.5,1.5,0.5,1.5,0.5,0.0,0.0,1990.7,1934.9,1405.4,1406.0,1405.5,723.2,1467.6,1415.0,1404.5,10.469,10.95,10.737,11.005
45931,100.0,86.0,1953.25,211.95,1958.41,199.12,4.7,27.0,621.02,441.6,403.9,1404.5,593.24,6.9,5.9,5.2,9.6,9.7,9.3,3.8,3.8,2.3,0.0,0.0,1.3,2.8,3.7,2.2,220.0,1983.0,1986.14,252.0,250.69,20230225,2.5,1.5,0.3,1.5,0.5,1.5,0.5,1.5,0.5,1.5,0.5,0.0,0.0,1992.7,1934.9,1405.4,1406.0,1405.5,723.2,1477.1,1415.0,1404.5,10.469,10.9,10.737,11.005
45932,100.0,86.0,1954.37,213.19,1957.7,199.6,4.7,27.0,621.03,441.6,403.9,1404.5,593.17,8.4,6.6,7.5,9.6,9.7,7.5,3.8,4.1,2.3,1.9,0.0,2.3,0.4,0.1,0.1,220.0,1983.0,1985.07,252.0,250.63,20230225,2.5,1.5,0.3,1.5,0.5,1.5,0.5,1.5,0.5,1.5,0.5,0.0,0.0,1992.7,1934.9,1405.4,1405.4,1405.0,602.6,1465.8,1415.0,1404.5,10.469,10.9,10.737,11.005
45933,100.0,86.0,1954.37,213.19,1957.7,199.6,4.7,27.0,621.11,441.6,403.39,1404.5,592.97,8.4,6.6,7.5,9.0,7.3,7.5,3.8,4.1,1.7,1.9,0.0,2.3,0.4,0.1,0.1,220.0,1983.0,1986.14,252.0,250.63,20230225,2.5,1.5,0.3,1.5,0.5,1.5,0.5,1.5,0.5,1.5,0.5,0.0,0.0,1969.2,1936.7,1404.3,1405.4,1405.0,712.8,1477.5,1415.0,1404.5,10.469,10.88,10.737,11.005
45934,100.0,86.0,1954.37,212.37,1957.7,198.95,4.7,27.0,621.11,441.6,403.9,1404.5,592.97,5.5,6.4,5.0,9.0,9.5,10.9,1.9,0.0,0.0,0.0,0.0,1.3,1.3,1.8,1.8,220.0,1983.0,1986.14,252.0,250.47,20230225,2.5,1.5,0.3,1.5,0.5,1.5,0.5,1.5,0.5,1.5,0.5,0.0,0.0,1991.7,1936.7,1405.2,1404.8,1405.2,712.8,1477.5,1415.0,1404.5,10.469,10.91,10.737,11.005
45935,100.0,86.0,1953.9,212.38,1956.63,198.33,4.7,27.0,621.14,441.6,403.9,1404.5,592.63,6.8,6.4,5.0,8.8,9.5,9.5,4.7,5.3,2.9,1.5,0.0,1.3,2.2,1.8,2.8,220.0,1983.0,1984.36,252.0,250.62,20230225,2.5,1.5,0.3,1.5,0.5,1.5,0.5,1.5,0.5,1.5,0.5,0.0,0.0,1991.7,1936.7,1405.2,1405.8,1405.9,618.9,1476.2,1415.0,1404.5,10.469,10.92,10.737,11.005
45936,100.0,86.0,1953.51,212.38,1958.98,198.93,4.7,27.0,621.23,441.6,402.88,1404.5,592.67,6.8,3.9,4.6,8.5,9.0,9.5,4.7,5.3,2.9,1.5,0.0,1.0,2.2,2.2,2.8,220.0,1983.0,1984.72,252.0,250.62,20230225,2.5,1.5,0.3,1.5,0.5,1.5,0.5,1.5,0.5,1.5,0.5,0.0,0.0,1989.5,1936.7,1405.4,1405.8,1405.9,730.6,1466.4,1415.0,1404.5,10.469,10.9,10.737,11.005
45937,100.0,86.0,1953.51,212.19,1958.98,198.93,4.7,27.0,621.23,441.6,402.88,1404.5,592.8,6.2,5.3,5.7,8.5,9.0,9.3,3.1,1.9,1.3,0.6,0.0,1.0,1.8,2.2,2.8,220.0,1983.0,1985.43,252.0,250.96,20230225,2.5,1.5,0.3,1.5,0.5,1.5,0.5,1.5,0.5,1.5,0.5,0.0,0.0,1990.3,1936.7,1405.4,1405.2,1406.1,730.6,1465.7,1415.0,1404.5,10.469,10.95,10.737,11.005
45938,100.0,86.0,1952.95,213.25,1958.53,198.9,4.7,27.0,621.06,441.6,403.9,1404.5,592.8,6.2,5.3,5.7,8.5,9.0,9.9,3.4,3.8,2.6,0.0,0.0,0.0,2.2,1.3,2.2,220.0,1983.0,1985.43,252.0,250.96,20230225,2.5,1.5,0.3,1.5,0.5,1.5,0.5,1.5,0.5,1.5,0.5,0.0,0.0,1990.3,1936.7,1405.2,1405.2,1406.2,1396.4,1476.6,1415.0,1404.5,10.469,11.02,10.737,11.005
45939,100.0,86.0,1953.26,213.25,1958.18,199.12,4.7,27.0,621.16,441.6,403.39,1404.5,592.97,5.5,5.1,4.2,8.5,8.6,9.9,3.4,3.8,2.6,0.0,0.0,0.7,5.0,6.0,7.4,220.0,1983.0,1985.43,252.0,250.87,20230225,2.5,1.5,0.3,1.5,0.5,1.5,0.5,1.5,0.5,1.5,0.5,0.0,0.0,1965.1,1936.7,1405.2,1404.9,1406.2,697.4,1477.1,1415.0,1404.5,10.469,10.98,10.737,11.005
45940,100.0,86.0,1953.26,212.38,1960.01,199.12,4.7,27.0,621.16,441.6,403.9,1404.5,592.97,7.8,5.1,5.8,8.5,8.2,9.1,3.8,2.8,99.9,0.0,0.0,1.3,5.0,6.0,7.4,220.0,1983.0,1986.5,252.0,250.67,20230225,2.5,1.5,0.3,1.5,0.5,1.5,0.5,1.5,0.5,1.5,0.5,0.0,0.0,1990.0,1936.7,1405.2,1405.8,1405.5,864.5,1477.1,1415.0,1404.5,10.469,10.97,10.737,11.005
45941,100.0,86.0,1952.3,211.29,1960.01,198.43,4.7,27.0,621.11,441.6,403.9,1404.5,592.76,7.8,6.2,5.8,8.5,8.2,8.6,3.8,0.0,99.9,0.0,0.0,2.0,3.7,2.8,4.1,220.0,1983.0,1986.5,252.0,250.6,20230225,2.5,1.0,0.3,1.0,0.5,1.0,0.5,1.5,0.5,1.5,0.5,0.0,0.0,1990.0,1938.5,1405.1,1405.8,1405.5,864.5,1468.5,1415.0,1404.5,10.469,10.97,10.737,11.005
45942,100.0,86.0,1953.58,212.13,1957.79,198.72,4.7,27.0,620.97,441.6,403.9,1404.5,593.14,5.9,6.2,5.5,6.5,9.3,7.7,3.1,3.1,1.7,0.0,0.0,2.0,1.8,0.9,1.3,220.0,1983.0,1987.57,252.0,251.32,20230225,2.5,1.0,0.3,1.0,0.5,1.0,0.5,1.5,0.5,1.5,0.5,0.0,0.0,1969.7,1938.5,1404.9,1405.1,1405.3,637.6,1477.7,1415.0,1404.5,10.469,10.97,10.737,11.005
45943,100.0,86.0,1953.58,212.13,1957.79,198.72,4.7,27.0,621.15,441.6,403.9,1404.5,593.14,6.0,5.5,5.0,7.9,9.3,9.7,4.1,3.1,2.0,0.0,0.0,1.7,1.8,3.2,5.0,220.0,1983.0,1987.57,252.0,251.32,20230225,2.5,1.0,0.3,1.0,0.5,1.0,0.5,1.5,0.5,1.5,0.5,0.0,0.0,1971.0,1934.9,1405.1,1405.2,1406.2,637.6,1477.7,1415.0,1404.5,10.469,10.94,10.737,11.005
45944,100.0,86.0,1951.71,211.99,1958.18,198.5,4.7,27.0,621.18,441.6,403.9,1404.5,592.87,6.0,6.0,5.1,7.9,8.6,9.7,4.1,11.4,2.0,0.0,0.0,1.3,4.1,7.0,6.5,220.0,1983.0,1987.92,252.0,250.63,20230225,2.5,1.0,0.3,1.0,0.5,1.0,0.5,1.5,0.5,1.5,0.5,0.0,0.0,1971.0,1934.9,1405.1,1405.2,1406.2,647.1,1468.0,1415.0,1404.5,10.469,10.68,10.737,11.005
45945,100.0,86.0,1953.46,212.02,1959.24,198.89,4.7,27.0,621.18,441.6,403.9,1404.5,592.94,7.1,6.0,5.1,7.6,8.1,9.5,4.1,1.5,99.9,0.0,0.0,0.0,4.1,7.0,6.5,220.0,1983.0,1987.92,252.0,250.63,20230225,2.5,1.0,0.3,1.0,0.5,1.0,0.5,1.5,0.5,1.5,0.5,0.0,0.0,1969.8,1934.9,1405.2,1406.3,1406.5,930.6,1468.0,1415.0,1404.5,10.469,10.69,10.737,11.005
45946,100.0,86.0,1953.46,212.02,1959.33,198.96,4.7,27.0,621.11,441.6,403.9,1404.5,592.94,7.1,5.1,4.6,7.6,8.1,9.0,4.1,4.1,99.9,0.0,0.0,0.0,1.1,1.3,1.3,220.0,1983.0,1987.92,252.0,250.61,20230225,2.5,1.0,0.3,1.0,0.5,1.0,0.5,1.5,0.5,1.5,0.5,0.0,0.0,1969.8,1934.9,1405.2,1406.3,1406.5,930.6,1467.3,1415.0,1404.5,10.469,10.69,10.737,11.005
45947,100.0,86.0,1952.09,211.78,1959.33,198.96,4.7,27.0,621.19,441.6,403.39,1404.5,592.89,6.4,5.1,4.6,7.0,8.6,9.5,5.0,4.1,2.9,0.0,0.0,1.0,1.8,1.1,0.9,220.0,1983.0,1988.28,252.0,250.61,20230225,2.5,1.0,0.3,1.0,0.5,1.0,0.5,1.5,0.5,1.5,0.5,0.0,0.0,1968.9,1934.9,1405.7,1405.7,1406.1,589.0,1468.9,1415.0,1404.5,10.469,10.68,10.737,11.005
45948,100.0,86.0,1952.9,212.4,1958.12,198.69,4.7,27.0,621.19,441.6,401.86,1404.5,592.81,5.1,4.6,3.5,7.0,8.6,9.5,5.0,2.8,99.9,0.0,0.0,1.0,2.8,4.1,4.6,220.0,1983.0,1988.28,252.0,250.56,20230225,2.5,1.0,0.3,1.0,0.5,1.0,0.5,1.5,0.5,1.5,0.5,0.0,0.0,1988.1,1938.5,1406.3,1406.0,1405.4,589.0,1468.9,1415.0,1404.5,10.469,10.69,10.737,11.005
45949,100.0,86.0,1952.98,212.4,1958.18,198.88,4.7,27.0,621.24,441.6,404.91,1404.5,592.71,5.1,5.3,4.1,6.9,7.2,8.2,2.8,2.8,99.9,0.0,0.0,0.0,3.7,5.6,4.6,220.0,1983.0,1986.5,252.0,250.59,20230225,2.5,1.0,0.3,1.0,0.5,1.0,0.5,1.5,0.5,1.5,0.5,0.0,0.0,1988.1,1938.5,1406.3,1406.0,1405.4,1395.5,1466.9,1415.0,1404.5,10.469,10.7,10.737,11.005
